Date,Close,High,Low,Open,Volume
2020-03-05,1951.5589599609375,1972.4056657242102,1913.9062386038463,1915.421441365203,3937056
2020-03-06,1943.6611328125,1950.2732736964235,1902.4728604215622,1926.7174517322053,2595027
2020-03-09,1811.325927734375,1910.0954023579068,1777.0252305880906,1905.5955315091928,4940975
2020-03-11,1794.1982421875,1825.0551995805795,1763.2495834038855,1775.1882524581827,6796449
2020-03-12,1625.35791015625,1752.5966145220104,1614.7967799900568,1748.555811863633,8728786
2020-03-13,1658.8321533203125,1671.4136286502658,1383.0948225498498,1550.0984091235057,8029720
2020-03-16,1557.9046630859375,1691.8473380483388,1539.0323355480753,1611.720493024744,7844271
2020-03-17,1522.6396484375,1589.6798742130957,1490.6348507449625,1588.7615149558958,5713248
2020-03-18,1519.33349609375,1573.654465666316,1494.859200780353,1539.9047647732561,7258778
2020-03-19,1513.737060546875,1559.1579386140909,1430.8508774612776,1442.8304792051651,5135111
2020-03-20,1662.7655029296875,1728.954245957985,1505.0875110613383,1507.862718518735,8547498
2020-03-23,1544.5880126953125,1618.8711153280458,1496.5307124696835,1498.612118189391,7003490
2020-03-24,1575.531494140625,1637.3723422211758,1510.4990898423368,1529.1855538183818,6350865
2020-03-25,1619.148681640625,1674.3752682471156,1554.1162710801957,1572.617655259722,2765520
2020-03-26,1656.7525634765625,1694.7729962120357,1593.4779234033408,1694.3566473368155,4556067
2020-03-27,1687.7884521484375,1711.3777125100628,1619.2408593293494,1683.6256414963862,4331250
2020-03-30,1645.2354736328125,1762.2567204219893,1631.405735090756,1633.6721093255815,8513547
2020-03-31,1689.2686767578125,1716.0031965830742,1646.623013432815,1699.722002855175,3927593
2020-04-01,1580.7119140625,1697.2706272574526,1574.467697284199,1689.0837878439318,4941878
2020-04-03,1530.2493896484375,1609.6203703198075,1526.364144268783,1609.6203703198075,5735369
2020-04-07,1642.182861328125,1652.0348712687257,1577.2430461797396,1581.8683923562196,5427577
2020-04-08,1577.6591796875,1670.674930423964,1573.5426670272218,1628.1217483644389,6285615
2020-04-09,1633.81103515625,1645.5131834431986,1601.479797971827,1619.2873805622087,5307397
2020-04-13,1627.427734375,1653.0984006412534,1615.1705694010232,1629.0466052206195,2990438
2020-04-15,1605.1336669921875,1676.2252045450693,1598.3344317107642,1651.2483389144309,4761399
2020-04-16,1587.465087890625,1632.6546969232645,1549.5372496856949,1581.8220752823195,6245533
2020-04-17,1670.85986328125,1713.181777139968,1621.6462293843294,1665.124479687275,9895823
2020-04-20,1682.3768310546875,1692.8763420669668,1667.4369434839932,1692.8763420669668,3244282
2020-04-21,1607.4464111328125,1660.1290534020968,1598.2419054504578,1632.7470294866205,5122541
2020-04-22,1636.9095458984375,1655.8734598237938,1590.3323457445103,1607.4461217259293,3829836
2020-04-23,1737.5111083984375,1757.6313621493578,1628.907969015671,1646.6230655925563,5934366
2020-04-24,1682.2843017578125,1713.1815165082903,1672.3398098503446,1702.7744900934983,2987102
2020-04-27,1698.98193359375,1734.5046106036073,1688.2511543208445,1695.0042041075187,3374741
2020-04-28,1719.7498779296875,1728.0292017945887,1695.2817307390528,1725.25399429706,2678505
2020-04-29,1762.8580322265625,1769.2410318881239,1711.4242105397038,1733.5795713110267,4241510
2020-04-30,1863.505615234375,1879.7406249549306,1796.6693651590826,1831.6370262848243,5915544
2020-05-04,1785.799560546875,1818.6858115145042,1770.2584677549542,1818.6858115145042,3729348
2020-05-05,1787.9273681640625,1828.8616773304107,1782.6082206452713,1808.6026407176241,2905528
2020-05-06,1760.961669921875,1807.3076132935657,1751.7109781142128,1794.4492420197025,3517431
2020-05-07,1749.906982421875,1789.4998720758902,1742.2288637364288,1766.8819777913536,3166754
2020-05-08,1751.5260009765625,1794.1716674189415,1744.911733781376,1793.8016171637278,2686530
2020-05-11,1790.2864990234375,1805.180090817415,1765.9571334714858,1765.9571334714858,2449841
2020-05-12,1803.4222412109375,1809.8977250213898,1767.1132784166164,1788.5286510315927,3256595
2020-05-13,1803.5609130859375,1844.5877032592925,1781.3592556745919,1844.5877032592925,2656665
2020-05-14,1759.80517578125,1779.0003595624119,1749.3981484300177,1766.8819769647828,2263146
2020-05-15,1751.0631103515625,1773.7273005625025,1725.438631624301,1772.4321813943282,3173682
2020-05-18,1799.8145751953125,1806.6138110880433,1731.8219904210368,1764.106927408757,3727694
2020-05-19,1802.6358642578125,1819.1020259352758,1760.406438664688,1760.406438664688,3198693
2020-05-20,1807.2149658203125,1815.81815359421,1786.9559300056478,1803.8847396548754,2778505
2020-05-21,1841.997802734375,1848.288318657962,1795.698155599164,1800.1847187729702,3400908
2020-05-22,1868.9632568359375,1879.7403339929829,1814.2916978561702,1828.9540199042463,3663418
2020-05-26,1797.409423828125,1872.3400277036155,1780.7581785224604,1864.0144050507831,4575317
2020-05-27,1855.041015625,1859.3887950011376,1795.7902976596808,1812.2102733369297,3482160
2020-05-28,1854.1162109375,1863.0893368542463,1823.5889278609409,1839.5000726587234,3475681
2020-05-29,1824.56005859375,1852.5896981351877,1815.3556660073036,1833.4869981979257,7237735
2020-06-01,1891.9976806640625,1905.642450638293,1832.6544720558486,1840.8876100826228,3747773
2020-06-02,1893.7554931640625,1925.0690639550876,1887.1875242282986,1905.8275788384233,2443886
2020-06-03,1898.394287109375,1914.7233405546012,1874.1325974174656,1903.6827490256378,3699799
2020-06-04,1940.5155029296875,1948.3552681111182,1898.9505452411577,1898.9505452411577,4048593
2020-06-05,1900.3427734375,1946.5002507857316,1892.9669002488492,1940.5624950578415,3573289
2020-06-08,1922.1453857421875,1943.716463439065,1913.1923193669484,1928.1760096144328,2957841
2020-06-09,1922.4239501953125,1944.1805423148992,1911.4760020540546,1914.1202895305414,2909439
2020-06-10,1956.4736328125,1978.0447113959692,1923.7690943149823,1927.0627881750527,5168397
2020-06-11,1918.3416748046875,1952.994663596838,1912.9142483444314,1948.3557214030213,2269513
2020-06-12,1892.2244873046875,1901.2239896989418,1865.7825172688044,1865.9680296510976,2842642
2020-06-15,1883.317626953125,1910.316245754916,1856.458085801913,1891.8532346188777,2399022
2020-06-16,1898.0693359375,1924.1864857923517,1884.3380238930345,1915.8828258685949,2146528
2020-06-17,1899.9251708984375,1910.1772782368594,1880.2096669825664,1898.2551064410418,2703527
2020-06-18,1890.9254150390625,1910.5017265890797,1878.9569226631365,1897.3271773104102,1944389
2020-06-19,1896.9559326171875,1939.0775440236143,1885.2658227062127,1894.5437056919716,5681758
2020-06-22,1881.508544921875,1904.053849595551,1873.3440745019107,1901.9663255796706,3196138
2020-06-23,1888.3277587890625,1896.399472494086,1864.8546671786266,1880.6270698363564,4205944
2020-06-24,1894.7294921875,1915.187272433185,1884.8949574507724,1887.1216723406071,2560937
2020-06-25,1870.5140380859375,1911.2439686118055,1864.1587106472184,1888.049260254866,3043931
2020-06-26,1965.8447265625,1978.0450545639321,1874.0863092786976,1878.771686440883,6300722
2020-06-29,1949.8863525390625,1973.9626421385522,1940.2838787405533,1955.7778993392237,3076341
2020-06-30,1931.7947998046875,1959.39650861033,1925.2076371391076,1948.3559156924218,3071725
2020-07-01,1940.9796142578125,1961.2980880090818,1929.3358254550658,1929.5213378182493,2503466
2020-07-02,2001.3790283203125,2008.6622592179035,1946.500424867973,1950.211579157521,3758699
2020-07-03,2040.8089599609375,2045.7727167941987,2004.2542002061984,2007.4085890745016,4185208
2020-07-06,2099.77099609375,2105.987134061879,2045.7737479135803,2045.7737479135803,5190366
2020-07-07,2105.986572265625,2136.4180738179025,2070.9625639289843,2110.718383201524,5630055
2020-07-08,2058.66943359375,2110.1616858777616,2048.1856066797172,2106.0795078325473,2793358
2020-07-09,2045.1707763671875,2082.4213959646554,2032.831143376739,2068.0406734708026,3443998
2020-07-10,2061.87060546875,2087.384786024815,2018.8675232726478,2046.0053335004625,9610320
2020-07-13,2059.690185546875,2082.838460122814,2050.4123018281953,2059.690185546875,2963503
2020-07-14,2015.110107421875,2077.318369183977,2008.6620229045602,2050.4125037501517,2976738
2020-07-15,2072.58642578125,2096.8017937380478,2023.5993792424144,2027.2176634148827,5569321
2020-07-16,2078.02587890625,2169.385557887138,2064.4033814484756,2086.6271718382927,8582118
2020-07-17,2046.410400390625,2086.5341804347418,2036.460841666646,2080.118171384223,4509135
2020-07-20,2053.05908203125,2070.726605145493,2037.1584474398037,2046.6430723394485,2952646
2020-07-21,2069.00634765625,2081.6524376917723,2046.7823285551383,2073.609156658498,2665286
2020-07-22,2037.29833984375,2074.5396734235323,2031.0217182410565,2074.5396734235323,2861534
2020-07-23,2018.93310546875,2037.2980325734538,2011.3082191126177,2037.2980325734538,2265766
2020-07-24,2006.10107421875,2011.308436058216,1976.0664604180097,2003.4045425277054,3665100
2020-07-27,2052.0361328125,2059.6610175866876,2011.7727365908795,2013.1675408917283,4248480
2020-07-28,2147.7666015625,2157.2977662625826,2059.661444944664,2059.661444944664,8092319
2020-07-29,2116.429931640625,2177.7547916639182,2088.533841226484,2131.2613076403504,6090431
2020-07-30,2119.6376953125,2192.6324569190065,2112.8961408966125,2125.588769782398,7098496
2020-07-31,2121.404541015625,2171.0597168252116,2099.1342081726534,2141.6292060205146,4723290
2020-08-03,2096.065185546875,2142.279880053702,2074.2597917693647,2129.8194928816147,4012337
2020-08-04,2091.92724609375,2110.478096127305,2069.0060550702183,2101.4584079099254,2927928
2020-08-05,2101.039306640625,2138.6990065383657,2094.995157274321,2101.504241207264,3800641
2020-08-06,2146.232666015625,2156.8330913716954,2106.4807304018545,2115.4538835398175,4748047
2020-08-07,2134.37646484375,2164.7366191457463,2126.611962193437,2146.139225510474,3165491
2020-08-10,2122.706787109375,2161.9472465680155,2116.4301660709516,2155.438158083725,2929353
2020-08-11,2120.010009765625,2149.8589203584743,2116.011751347277,2122.892696876469,2774423
2020-08-12,2099.041259765625,2135.3524865044265,2088.9986225507528,2127.8672177418803,3415751
2020-08-13,2096.344482421875,2138.700088269435,2092.671542891462,2113.593608972359,2695682
2020-08-14,2084.906982421875,2121.3115125930244,2076.4918443604993,2117.313028005914,2270405
2020-08-17,2095.368408203125,2110.804336892842,2081.2809722689003,2104.2952486292957,2625630
2020-08-18,2110.57177734375,2128.471769287298,2090.62611743902,2104.10922825364,3493374
2020-08-19,2098.34326171875,2124.37960346541,2094.530706584007,2116.7081813436266,2843005
2020-08-20,2094.85693359375,2116.8947989137228,2082.9545566598244,2098.715801836953,2895164
2020-08-21,2090.90478515625,2111.7337725099364,2083.884224568645,2101.5052073414604,1975294
2020-08-24,2090.440185546875,2101.459005397349,2073.609452990796,2092.7648598215283,2167966
2020-08-25,2085.3720703125,2092.2067030166036,2076.910392747229,2087.5573547876775,1663419
2020-08-26,2095.4619140625,2101.4129908830223,2061.0101873114495,2084.7684097306965,2618149
2020-08-27,2090.71875,2126.9373530924117,2084.5352078724386,2107.0845460193805,3579393
2020-08-28,2081.559814453125,2120.056328339936,2078.351809465718,2109.3162881482135,2941136
2020-08-31,2098.948486328125,2116.569472629243,2071.7497962295106,2082.9082331930445,6018154
2020-09-01,2088.8125,2118.2427796827537,2084.116613491123,2109.873953950908,3610908
2020-09-02,2106.2939453125,2109.6415665397076,2084.442010628783,2089.4169035877567,2084137
2020-09-03,2138.235107421875,2161.0169122193684,2108.9442155393835,2108.9442155393835,4654146
2020-09-04,2128.28515625,2161.248981511852,2104.247941134779,2115.4529129566367,5231303
2020-09-07,2163.853271484375,2179.1495822263573,2123.218012111854,2128.471684965279,4620401
2020-09-08,2183.520263671875,2222.807263526422,2163.853607806725,2172.129358388604,7453998
2020-09-09,2164.410888671875,2193.5623915073274,2157.2974770228907,2161.946825033716,3866535
2020-09-10,2167.6650390625,2183.7983645410377,2161.295569654466,2171.2451271889818,2308813
2020-09-11,2207.60302734375,2215.8787741736846,2166.7350857097776,2167.4790266315335,4145424
2020-09-14,2316.677490234375,2330.021212449193,2214.8104369602893,2216.902643975359,7512131
2020-09-15,2316.677490234375,2360.0095129985243,2291.7571616256273,2316.677490234375,7318770
2020-09-16,2327.4638671875,2331.7413586299513,2303.566261218254,2314.3991524533085,3074003
2020-09-17,2288.362548828125,2320.7220563417786,2278.73853467061,2306.0766101282625,4828176
2020-09-18,2278.08740234375,2325.045816321521,2265.5341629635536,2310.725915539837,4183256
2020-09-21,2292.407958984375,2329.230665176664,2280.1800354596417,2292.1289526532773,4598809
2020-09-22,2346.014404296875,2375.8167696487026,2285.619420663996,2310.725899247368,7499613
2020-09-23,2294.40625,2343.131543713684,2240.0554279226353,2333.972239138985,7502280
2020-09-24,2168.6884765625,2278.180627110355,2141.1179324338286,2278.180627110355,8424708
2020-09-25,2252.42333984375,2268.881987546339,2187.146534622234,2201.9313715203816,8228267
2020-09-28,2256.14306640625,2272.601715917238,2200.071873919879,2268.8822368404503,4347166
2020-09-29,2313.887451171875,2334.9491340902982,2256.1426844910543,2264.093115075653,6995811
2020-09-30,2317.513427734375,2329.322723082353,2287.4786023084184,2314.444813473843,3917166
2020-10-01,2346.47900390625,2361.8683886137947,2317.513661522742,2333.9723052837103,2610337
2020-10-05,2516.041259765625,2536.777397667112,2420.497156441034,2436.258401074731,17412105
2020-10-06,2523.94482421875,2544.1229469247123,2464.2472478416253,2544.1229469247123,9846367
2020-10-07,2544.076904296875,2575.739012288547,2513.4377437602684,2549.7026612618038,9656101
2020-10-08,2627.53271484375,2682.6740323863683,2603.635109421779,2603.635109421779,19839329
2020-10-09,2615.6767578125,2631.391690936138,2585.0375985855735,2612.933687778943,7739245
2020-10-12,2631.53125,2653.8481227915195,2604.332561285336,2618.0481393551236,4623203
2020-10-13,2628.323486328125,2654.6851585228105,2614.9797641051055,2645.479538458442,4209878
2020-10-14,2623.70068359375,2653.9568207566795,2603.1095936974025,2653.9568207566795,4395936
2020-10-15,2559.265869140625,2640.649421143721,2546.565633970092,2625.007699702944,6629355
2020-10-16,2580.464111328125,2588.261490169071,2550.5814166864343,2568.137545385801,5273773
2020-10-19,2532.137939453125,2590.455834322018,2527.515506182471,2590.455834322018,3331194
2020-10-20,2557.771728515625,2577.2887709922884,2538.1144741248063,2544.6980504582248,3406273
2020-10-21,2498.38037109375,2567.1106716121403,2486.8476534681377,2557.7723279540387,4570143
2020-10-22,2494.4111328125,2508.88556291643,2463.5480948836125,2484.9328068746727,5262294
2020-10-23,2509.025634765625,2523.2198682196754,2493.430650089395,2509.959468913745,3499091
2020-10-26,2510.332763671875,2530.6436551984007,2493.80394582007,2511.9669733349288,2672752
2020-10-27,2456.123779296875,2538.3011838567904,2450.4742651228617,2521.118726825367,3537502
2020-10-28,2448.699951171875,2480.2168548752393,2433.5718829916323,2474.6605870789813,3569445
2020-10-29,2458.458740234375,2479.330027707572,2428.2026005825287,2435.4398162942925,3105968
2020-10-30,2488.528076171875,2497.399500776368,2448.1397483672104,2461.680343816173,3427003
2020-11-02,2432.263916015625,2488.527409621345,2428.014926087875,2483.998223920606,2571196
2020-11-03,2459.345947265625,2488.6682512260336,2428.94959713639,2431.7043625488145,2879269
2020-11-04,2477.602294921875,2541.756891470479,2437.3074374854036,2437.3074374854036,4893928
2020-11-05,2507.99853515625,2530.6907524452927,2490.535880727526,2507.344896795428,2816502
2020-11-06,2528.31005859375,2533.726344049419,2503.8903787033314,2520.419203018292,3884421
2020-11-09,2546.192138671875,2562.440760755985,2516.7763646325843,2550.3943921060595,3646592
2020-11-10,2474.286865234375,2533.631838525092,2463.7812318527526,2518.737230572515,4760020
2020-11-11,2509.958740234375,2514.6279096194426,2468.4963793029015,2491.4220465809412,3242441
2020-11-12,2494.318115234375,2533.49241793496,2485.6334107771395,2508.278892212791,2437505
2020-11-13,2481.05712890625,2488.5743107464464,2461.5865974396593,2480.029820239141,2548093
2020-11-14,2493.663818359375,2511.0797319998237,2484.045282155986,2500.76082026687,298819
2020-11-17,2489.648681640625,2516.6831357763604,2474.707334637871,2516.6831357763604,2827273
2020-11-18,2452.855712890625,2487.9212355951177,2434.552697850546,2484.933011505603,2893762
2020-11-19,2462.4267578125,2499.079741931554,2456.77724456067,2462.520232406255,4167501
2020-11-20,2484.232177734375,2498.9400648875812,2453.695848099373,2479.3295486833063,2711471
2020-11-23,2543.997314453125,2549.366860037453,2488.66764908418,2512.0134994508235,3706418
2020-11-24,2541.943603515625,2561.5073857459474,2526.021683719573,2553.4763198820683,3120516
2020-11-25,2522.566650390625,2552.122414910416,2510.333329816388,2548.4338150078743,3302249
2020-11-26,2540.58935546875,2550.25440241744,2502.6755966530677,2508.2786017202016,2341099
2020-11-27,2502.3486328125,2537.881068441583,2492.4501274407207,2526.0214201256103,6086808
2020-12-01,2546.379150390625,2554.8769048459817,2450.801128516845,2501.741829888925,3605017
2020-12-02,2567.624267578125,2572.433423257654,2523.640578756374,2539.095582755595,2509032
2020-12-03,2530.177001953125,2590.3625699358627,2522.099427399725,2590.3625699358627,2852548
2020-12-04,2547.07958984375,2557.6319621995644,2520.4185770823515,2531.4378665513714,2686527
2020-12-07,2556.5576171875,2562.44081772352,2527.0951051910138,2535.3596283233805,1996400
2020-12-08,2612.214111328125,2619.9182424696824,2551.65488019036,2558.7053730748494,4277818
2020-12-09,2624.821533203125,2652.089449551843,2608.3392207826128,2628.743591721281,3659996
2020-12-10,2600.073974609375,2640.2288354173043,2596.29190142429,2631.5441338777623,2127801
2020-12-11,2599.420166015625,2621.9254264800447,2581.6305844126123,2607.9179178141753,1795408
2020-12-14,2612.587646484375,2618.470846980452,2573.8802681846896,2616.60317875864,2483658
2020-12-15,2578.829833984375,2609.786345959962,2572.713174487586,2601.6620341642156,2365509
2020-12-16,2627.99609375,2633.225656332828,2577.8025067661606,2595.12517633656,2565149
2020-12-17,2650.40771484375,2664.8821423988334,2619.4044704521625,2625.0074746670334,2863460
2020-12-18,2671.699462890625,2706.251325919969,2657.8786720815174,2678.2363018421224,6076692
2020-12-21,2633.552490234375,2695.512482064842,2600.7283085226345,2671.6997094015287,2705195
2020-12-22,2682.43896484375,2692.8511258536987,2632.151897754536,2646.486345123477,2881737
2020-12-23,2716.290283203125,2725.862083943248,2675.8552159425985,2685.7539498539613,2790988
2020-12-24,2716.850341796875,2728.05635104541,2692.4304431840037,2716.523408665723,1807144
2020-12-28,2735.573974609375,2754.530855577756,2709.9870072245426,2717.4576812623773,2108994
2020-12-29,2736.600830078125,2756.678263228331,2726.7955720280243,2726.7955720280243,1994151
2020-12-30,2716.803955078125,2752.6630981060625,2709.986919641542,2740.243057322185,2637968
2020-12-31,2673.333984375,2712.788481218889,2656.758426529342,2708.11930999476,4040956
2021-01-01,2734.500244140625,2745.472796985721,2688.5089056196907,2689.44273990438,2681440
2021-01-04,2838.34228515625,2848.8946571079023,2746.359617377793,2754.8108624004954,5113293
2021-01-05,2888.348876953125,2908.1928516169637,2838.482227110261,2838.482227110261,5801309
2021-01-06,2849.594482421875,2907.4921910603007,2836.2406104772613,2894.8854319212887,3726716
2021-01-07,2832.1318359375,2877.0026057916048,2801.735493262989,2871.5395856290947,3717827
2021-01-08,2914.40234375,2921.0326561271095,2857.5319462113025,2885.5469652918055,5879039
2021-01-11,2966.27734375,3016.2842064543756,2938.355794767343,3016.2842064543756,9508039
2021-01-12,2964.7841796875,2997.6083670288936,2941.578304093774,2966.2781779069574,3611458
2021-01-13,2949.935791015625,2966.791545583029,2919.399455265642,2964.9238769990925,3572801
2021-01-14,3041.39208984375,3056.174796413663,2919.4818724244983,2951.854119909722,6931542
2021-01-15,3025.15869140625,3063.191196908562,3003.3120776043015,3026.702358582528,4131692
2021-01-18,3014.305419921875,3047.051812316464,2982.1670834463325,3040.7364366403644,4160906
2021-01-19,3050.746826171875,3067.8685536283156,3023.8948354152835,3024.830446441093,2975735
2021-01-20,3095.750732421875,3113.6675975486955,3056.7357866780217,3059.448968094891,3453446
2021-01-21,3063.051025390625,3096.077920244956,3052.0575930480427,3092.19522487097,2778546
2021-01-22,3090.417236328125,3110.907028849112,3033.1576520380213,3033.1576520380213,3052459
2021-01-25,3079.377197265625,3124.754340598564,3067.541578498529,3095.890643625722,2272887
2021-01-27,3051.074951171875,3093.551608307647,3019.2173441096943,3087.5169617483702,2786662
2021-01-28,2990.728271484375,3064.1269304393036,2978.799227709382,3022.0244229981527,3083938
2021-01-29,2911.01416015625,3009.7211472381055,2900.39488107821,3003.3589450406294,5445659
2021-02-01,2937.211181640625,2961.2095181206178,2848.0942127303597,2900.3947886805418,3985846
2021-02-02,2997.184326171875,3016.411186334679,2947.1759419833247,2969.630615827007,2881837
2021-02-03,2994.003173828125,3027.6383564862763,2959.011171963385,3006.1192952380734,2505866
2021-02-04,2983.1494140625,3029.368743296538,2971.501100583458,3008.972373937109,2057261
2021-02-05,2954.61279296875,2999.428698152837,2927.526899458468,2992.972845023016,2366135
2021-02-08,3007.147705078125,3018.2813857154383,2951.9932484147625,2984.1315808243617,2526592
2021-02-09,2972.343505859375,3036.8072627452952,2960.274211221109,2989.278162089584,2658751
2021-02-10,3006.3994140625,3012.1065051391424,2954.005188615393,2979.921572304198,2127983
2021-02-11,2999.56982421875,3012.0135001780386,2979.9688131912976,3007.9903259086964,1165882
2021-02-12,2985.34814453125,3036.5260294622976,2977.1147206128585,2979.1730194872825,2777404
2021-02-15,2937.6796875,3002.3771275655236,2929.914066820898,3002.3771275655236,2630853
2021-02-16,2908.627685546875,2963.688258931274,2900.394262601164,2947.1748152237633,3435770
2021-02-17,2875.22705078125,2931.1298234944466,2849.450914917214,2905.1666110627943,3678426
2021-02-18,2860.49072265625,2898.4295704849746,2835.8372785038873,2867.64805628981,4189909
2021-02-19,2874.0576171875,2888.372287111381,2821.943885876567,2861.099309521997,3725028
2021-02-22,2767.95947265625,2896.652865109053,2753.644572696852,2896.652865109053,5366696
2021-02-23,2788.308837890625,2833.0311051152303,2776.8944253573327,2778.7656480159294,3832829
2021-02-24,2758.275146484375,2809.967659219752,2733.060244866053,2780.636160172675,3774549
2021-02-25,2802.435791015625,2834.807795915108,2777.314543248284,2782.5072301992645,4224073
2021-02-26,2707.939697265625,2780.9642013009875,2694.560410653584,2769.4093109495166,5553153
2021-03-01,2735.91455078125,2774.087537965905,2714.956948776714,2737.5986968257125,3265871
2021-03-02,2812.774658203125,2830.2237146957004,2758.181656503446,2769.4089902476935,3306469
2021-03-03,2862.128662109375,2866.7130661798165,2803.9334556402887,2839.5803380730235,3509857
2021-03-04,2853.333740234375,2883.03939905423,2821.8505113101264,2828.3529641707996,3916760
2021-03-05,2814.365478515625,2865.9643478097796,2803.652775340567,2821.8971947951018,3203686
2021-03-08,2813.33642578125,2837.7091464622117,2803.091527464816,2821.8037539498946,2003125
2021-03-09,2854.503173828125,2869.4261279804978,2799.442587345824,2813.336277727389,1942397
2021-03-10,2873.215576171875,2894.032928322283,2862.970677764023,2877.0048477530627,3053778
2021-03-12,2861.05224609375,2916.300133576967,2845.521237102741,2877.004462864669,2938317
2021-03-15,2868.723876953125,2899.458792892718,2845.1933492051485,2845.1933492051485,3097083
2021-03-16,2909.7978515625,2938.754974442185,2862.9704622072863,2862.9704622072863,4894756
2021-03-17,2912.510986328125,2951.853484957582,2886.6414267109667,2905.072922596923,3838390
2021-03-18,2840.9833984375,2943.853803818139,2794.7174704503955,2924.6737742880982,3656306
2021-03-19,2853.801513671875,2899.4593903495856,2811.511929009521,2834.9022112808148,5776626
2021-03-22,2928.1357421875,2937.3047783877873,2824.282890423024,2852.3980549857497,2821646
2021-03-23,2940.251708984375,2964.9517521241696,2921.7733886611018,2937.8190286115155,3305973
2021-03-24,2920.135986328125,2949.327007871166,2910.8264728572676,2910.8732990978588,2207104
2021-03-25,2867.50830078125,2929.2586447854446,2853.614382012018,2911.8093574954632,3179786
