Date,Close,MA50,MA200,RSI,MACD,MACD_Signal,BB_High,BB_Low,BB_Mid,VWAP,Return,Volatility,ATR,Stoch_K,Stoch_D,OBV,Hammer,Bullish_Engulfing,Bearish_Engulfing,Doji,Morning_Star,Evening_Star,Shooting_Star,Piercing_Line,Dark_Cloud_Cover
2020-10-19,2013.5244140625,1978.3648901367187,1965.532904663086,74.35129499517876,9.242702617184705,-0.0854343968151956,2035.8443609149122,1856.5179437725878,1946.18115234375,1939.9514237941225,0.012671227704529331,0.17941121120786688,34.01082386225322,95.50704682315123,86.3908994005756,-189376129.0,0,0,0,0,0,0,0,0,0
2020-10-20,2009.1788330078125,1977.7426538085938,1966.7249780273437,83.35711164642046,11.029448910151814,2.1375422645782063,2041.3094019218183,1863.5623021797442,1952.4358520507812,1940.4491297790482,-0.002158196356765174,0.13871157979237636,36.08779619988143,79.71350716192565,85.46931001826333,-195231419.0,0,0,0,0,0,0,1,0,0
2020-10-21,1999.9793701171875,1976.86431640625,1967.8641973876954,75.70416843683262,11.569769348863701,4.0239876814353055,2041.85989401238,1875.6183042298073,1958.7390991210937,1940.7367661223996,-0.004578717802264043,0.13806259744529872,35.88638001693524,67.25638209509992,80.82564536005894,-199185661.0,0,0,0,0,0,0,0,0,0
2020-10-22,2014.9576416015625,1976.5730810546875,1969.126770629883,74.23155026546135,13.056095972262256,5.8304093396006955,2046.1236692271332,1883.078051964273,1964.6008605957031,1940.9747885527088,0.007489212992980665,0.1345450037238025,35.45053210853452,76.92027116804849,74.6300534750247,-196552703.0,0,0,0,0,0,0,0,1,0
2020-10-23,1982.135498046875,1975.5597583007811,1970.280096435547,58.47543264352821,11.453518815607822,6.955031234802121,2045.3250119549414,1891.5460451739648,1968.435528564453,1941.1149691454866,-0.01628924741494775,0.15088609132657377,35.96563564175618,35.63983868835922,59.938830650502545,-199358387.0,0,0,1,0,0,0,0,0,1
2020-10-26,2003.30810546875,1975.427548828125,1971.5152813720704,62.018464741555405,11.75639691951119,7.915304371743935,2047.6510132354954,1897.3285155730985,1972.489764404297,1941.2389871912603,0.01068171547441521,0.15214634731041474,35.8170444824164,56.2830477924244,56.281052549610706,-197712337.0,0,0,0,0,0,0,0,0,0
2020-10-27,2012.5076904296875,1975.0697412109375,1972.7569165039063,59.42947120990208,12.59358857136749,8.850961211668647,2048.342729971269,1907.12141797795,1977.7320739746094,1941.4399995591555,0.00459219674488609,0.14794358144214415,35.78732987111285,63.6160973837051,51.846327954829576,-195377529.0,0,0,0,0,0,0,0,0,0
2020-10-28,2014.0428466796875,1974.4042529296876,1973.9801684570311,54.92566453087515,13.228453884686587,9.726459746272235,2039.724213249286,1929.1610284499325,1984.4426208496093,1941.5761679722805,0.0007628076440653331,0.13344837143225144,36.74216733451476,65.51587738240728,61.805007519512266,-193822046.0,0,0,0,0,0,0,0,0,0
2020-10-29,1974.7269287109375,1973.336142578125,1974.9202020263672,49.045103697036275,10.438791327703711,9.86892606255853,2031.5811601095256,1943.5529829568804,1987.567071533203,1941.653307695378,-0.01952089451997785,0.146375344716336,36.927958268002826,14.714886572565524,47.94895377955931,-195756413.0,0,0,0,0,0,0,0,0,0
2020-10-30,1927.454833984375,1971.4686767578125,1975.4371105957032,39.24075951564051,4.363204373786857,8.767781724804196,2033.5462222440347,1940.6364071504968,1987.0913146972657,1941.6121906925728,-0.023938547674245192,0.16588992985152978,38.91909501917236,2.61296261170728,27.6145755222267,-198170726.0,0,0,0,0,0,0,0,0,0
2020-11-02,1928.1060791015625,1969.3118969726563,1975.8934967041016,39.44335161367831,-0.39464282433596054,6.935296814976165,2037.1170490870759,1934.6952189793305,1985.9061340332032,1941.5881589964308,0.00033787827642184354,0.16330718994806837,39.355278742342065,11.56943720966069,9.63242879797784,-196684649.0,0,0,0,1,0,0,0,0,0
2020-11-03,1912.93798828125,1966.993212890625,1976.21529296875,31.916314862757645,-5.327793682327638,4.482678715515404,2043.2284884291705,1924.2482205552044,1983.7383544921875,1941.511954270314,-0.00786683418755696,0.16492578640220026,40.35354430590371,8.394140174060869,7.525513331809623,-198912051.0,0,0,0,0,0,0,0,0,0
2020-11-04,1916.9862060546875,1965.038408203125,1976.4311450195312,33.860585554667296,-8.809147567120363,1.824313458988251,2047.2546977285651,1914.1231465097162,1980.6889221191407,1941.4686891948822,0.0021162305303346063,0.15913320268552134,40.13079197700183,11.269530896599516,10.411036093440368,-197432173.0,0,0,0,0,0,0,0,0,0
2020-11-05,1956.3486328125,1963.8024340820311,1976.7932885742186,43.949036936303564,-8.296292236153931,-0.19980768004018534,2045.5185808751114,1911.7134869959825,1978.616033935547,1941.5055593346588,0.020533495042107663,0.1730078049391742,41.744584120498175,39.22809514644557,19.63058873903533,-195348346.0,0,0,0,0,0,0,0,0,0
2020-11-06,1948.718017578125,1962.6274267578126,1977.1056213378906,36.865418624052325,-8.408647910233867,-1.8415757260789218,2045.3663767093349,1908.9122976070712,1977.139337158203,1941.5237619082716,-0.0039004373281897875,0.17027815395583162,41.991943094693774,33.808179153746146,28.101935065597086,-197476167.0,0,0,0,0,0,0,0,0,1
2020-11-09,1984.4512939453125,1962.5239697265624,1977.6306817626953,45.55402601986036,-5.5503330397207264,-2.583327188807283,2045.8123862948858,1909.2017738613642,1977.507080078125,1941.6352011152953,0.01833681222468342,0.18319965190136425,39.86751925232376,63.53332130732236,45.52319853583803,-195281763.0,0,0,0,0,0,0,0,0,0
2020-11-10,1988.2200927734375,1963.13568359375,1978.1915014648437,47.8435882948651,-2.9470159777904428,-2.656064946603915,2046.5440850725738,1909.6009466657076,1978.0725158691407,1941.771019588268,0.0018991641869083864,0.183286754837418,39.29195100050416,66.40672362658088,54.582741362549804,-192810060.0,0,0,0,1,0,0,0,0,0
2020-11-11,1983.1480712890625,1962.8267919921875,1978.7031872558593,43.946849799253506,-1.2784015778488538,-2.3805322728529026,2045.5011569758979,1909.4230007389458,1977.4620788574218,1941.9052853926235,-0.00255103622723174,0.1803939707275887,39.303180589468674,62.539720116663425,64.15992168352223,-195570002.0,0,0,0,0,0,0,0,0,0
2020-11-12,2039.86572265625,1964.0220776367187,1979.4216528320312,60.06989129629361,4.567971084762803,-0.9908316013297616,2053.357007729421,1906.5358023291722,1979.9464050292968,1942.2507968961381,0.028599806634872493,0.20702409875808295,41.441100427160144,92.60876336575843,73.85173570300093,-192559490.0,0,1,0,0,0,0,0,1,0
2020-11-13,2033.584716796875,1965.1379736328124,1980.1651745605468,55.57054854269063,8.595356936092003,0.9264061061545914,2059.400217898031,1905.0180804418128,1982.2091491699218,1942.549342112626,-0.003079127115875102,0.2074732860136815,42.14838569722893,81.15749661438385,78.76866003226858,-195358655.0,0,0,0,0,0,0,0,0,0
2020-11-14,2035.77099609375,1966.5657250976562,1980.9230572509766,54.39356723824946,11.827167482199457,3.1065583813635644,2063.0132136867205,1903.6297428562484,1983.3214782714845,1942.5774494309512,0.0010750864120963044,0.20300991244167543,40.73162009390319,82.49697003214465,85.42107667076232,-195100379.0,0,0,0,0,0,0,0,0,0
2020-11-17,2026.3726806640625,1967.1037646484374,1981.5717700195312,52.26147552288477,13.47470707826642,5.180188120744136,2065.403661845517,1902.958679463077,1984.181170654297,1942.8440001928516,-0.004616587743769385,0.2036438260527912,41.29661503955505,75.8951539504233,79.84987353231728,-197833921.0,0,0,0,0,0,0,0,0,0
2020-11-18,1984.032470703125,1967.171298828125,1982.0823901367187,51.6880480326737,11.234389932109707,6.39102848301725,2064.26569657282,1902.5019547943675,1983.3838256835938,1943.0022811293304,-0.020894581912278,0.21685221896539544,41.51928919755294,50.2396791777388,69.54393438676892,-201148972.0,0,0,0,0,0,0,0,0,0
2020-11-19,1982.776123046875,1967.3986206054688,1982.6957702636719,62.046558164212485,9.250906999641302,6.963004186342061,2061.280587842884,1902.268911668835,1981.7747497558594,1943.1265927849956,-0.0006332293824832247,0.21488461402501738,40.11015649066972,49.478412390673256,58.53774850627846,-203853622.0,0,0,0,0,0,0,0,0,0
