Date,Close,MA50,MA200,RSI,MACD,MACD_Signal,BB_High,BB_Low,BB_Mid,VWAP,Return,Volatility,ATR,Stoch_K,Stoch_D,OBV,Hammer,Bullish_Engulfing,Bearish_Engulfing,Doji,Morning_Star,Evening_Star,Shooting_Star,Piercing_Line,Dark_Cloud_Cover
2020-11-18,904.6572875976562,976.3793762207031,787.4871907043457,46.73413201470247,-17.798817405420778,-20.865202321391337,974.5030510725361,850.7109076676983,912.6069793701172,775.4652422870732,-0.003035239721719818,0.44432431511540804,32.81971598040201,58.52245009214418,61.235046939472284,924116855.0,0,0,0,0,0,0,1,0,0
2020-11-19,898.2611694335938,974.6658435058594,788.8083555603027,43.1552355627592,-17.60549083091246,-20.21326002329556,967.6897222709189,851.433098774003,909.561410522461,775.8461660792574,-0.0070702112852565335,0.4441482841814522,32.785569746876696,53.116549551696494,57.49642226819761,896320512.0,0,0,0,0,0,0,0,0,0
2020-11-20,864.7326049804688,970.891884765625,790.0206028747558,52.246118850299624,-19.928035085539477,-20.156215035744346,960.599571781971,848.801551264904,904.7005615234375,776.4126349066993,-0.03732607574951363,0.4598655649280146,29.320852412944152,24.778723381446206,45.47257434176229,838849264.0,0,0,0,0,0,0,0,0,0
2020-11-23,888.041015625,967.5317431640625,791.2575425720215,59.7378646691079,-19.661231756859593,-20.057218379967395,958.5349692561055,847.2970558903788,902.9160125732421,776.9709115618983,0.026954471833588123,0.45376501505113215,29.21029514687851,44.06980424515353,40.65502572609875,884176831.0,0,0,0,1,0,0,1,0,0
2020-11-24,894.118408203125,964.4497509765625,792.4752400207519,55.46128171086774,-18.743331943178987,-19.794441092609713,955.9465975774928,846.6782315240697,901.3124145507812,777.3694163051423,0.006843594463762148,0.454524401230442,27.584428649783995,34.52494620787108,34.45782461149028,915113099.0,0,0,0,1,0,0,0,0,0
2020-11-25,886.7207641601562,961.0713952636719,793.6350639343261,49.18181045328826,-18.40070589380082,-19.515694052847934,954.428421604036,845.2987878686204,899.8636047363282,777.7604577644752,-0.008273673794319425,0.4537641974312772,27.6819754230757,26.39999221488293,34.998247555969186,882475220.0,0,0,1,0,0,0,0,0,1
2020-11-26,888.9059448242188,957.6848486328125,794.860047454834,39.67354660416124,-17.748255621014664,-19.16220636648128,951.8424180439189,844.5023512431904,898.1723846435547,778.074227030387,0.0024643391159697714,0.4527856950564017,26.054486751612064,28.8000120399447,29.908316820899575,908313857.0,0,0,0,1,0,0,1,0,0
2020-11-27,878.5264282226562,954.3256140136718,796.028754119873,33.74561940788418,-17.862812935383545,-18.902327680261735,946.6922943806079,843.9756072307201,895.333950805664,778.5910800932118,-0.01167673212447129,0.45050481519864666,25.887021985325426,17.400018424773627,24.20000755986709,860977046.0,0,0,0,0,0,0,0,0,0
2020-12-01,889.9530029296875,951.1316369628906,797.2160798645019,32.14924943329076,-16.83747936818429,-18.489358017846246,944.8775290261437,849.3162270773719,897.0968780517578,778.8296393234043,0.013006523583073415,0.32766924090118593,25.48543493200518,29.950013159964104,25.383347874894145,880727733.0,0,0,0,0,0,0,0,0,0
2020-12-02,891.4325561523438,948.421123046875,798.3713914489746,43.003058118668456,-15.724248203834009,-17.9363360550438,939.9737539571682,859.125232859238,899.5494934082031,779.099984432581,0.0016625071411475734,0.3217612987331896,22.562129988585323,33.23687082021307,26.862300801650274,902916620.0,0,0,0,1,0,0,1,0,0
2020-12-03,894.118408203125,946.1713146972656,799.5314866638183,47.02144801786225,-14.4586088293795,-17.24079060991094,938.9525585648433,862.4613330367191,900.7069458007812,779.4447415754565,0.003012961588899188,0.3003749428519599,21.89551988984067,36.342044618676326,33.17630953295117,930701992.0,0,0,0,0,0,0,0,0,0
2020-12-04,886.2427978515625,943.5850842285156,800.6219987487793,40.759357472128826,-13.93049437510956,-16.578731362950663,939.0221704207696,862.0161474503242,900.5191589355469,779.6570501608472,-0.008808240921233002,0.29241423199352007,20.99641719810534,27.236874844539116,32.271930094476176,912237440.0,0,0,0,0,0,0,0,0,0
2020-12-07,891.4552612304688,941.5547021484375,801.7595707702636,41.95838286066615,-12.942168372163678,-15.851418764793266,935.9869967450649,861.8213772783726,898.9041870117187,779.8761918954372,0.005881529747313374,0.257219756346693,21.14111740387483,33.26312067029893,32.2806800445048,930479628.0,0,0,0,0,0,0,0,1,0
2020-12-08,907.63916015625,939.6613500976563,803.0024281311036,50.083154169167244,-10.729326508287159,-14.827000313492045,931.2411937658578,863.9745777185171,897.6078857421875,780.4692782616537,0.018154471266951466,0.2633056435038442,19.978621269728762,82.809215527856,47.76973701423136,973882689.0,0,0,0,0,0,0,0,0,0
2020-12-09,922.753173828125,937.937802734375,804.2391120910645,56.062241215380375,-7.667670663809417,-13.395134383555519,922.7841759413269,869.8094031602355,896.2967895507812,780.9118767519093,0.01665200702586822,0.26343642857855376,19.772134416634383,95.06477769912544,70.37903796576013,1003057943.0,0,0,0,0,0,0,0,0,0
2020-12-10,913.671142578125,935.7703942871094,805.4704713439942,55.07118177534446,-5.906049111425887,-11.897317329129594,923.5350301326516,869.5046915470359,896.5198608398438,781.1388922688603,-0.009842319167890135,0.2186120954085517,19.292503810264172,80.69166458202366,86.1885526030017,986992436.0,0,0,0,0,0,0,0,0,0
2020-12-11,913.1248779296875,933.6894812011719,806.7911729431153,70.34068105425027,-4.502132549616817,-10.41828037322704,925.0614275020973,869.1528242068871,897.1071258544922,781.5163303255131,-0.0005978788460978546,0.21609818602114572,18.47794716640845,72.38424027154441,82.71356085089785,960048234.0,0,0,0,0,0,0,1,0,0
2020-12-14,906.5238037109375,931.5594030761719,808.1429838562012,59.03829715093457,-3.8774729867366204,-9.110118895928956,924.7587553472458,869.2233247308791,896.9910400390625,781.7456056062972,-0.007229103464705178,0.21592805739493132,17.11710024986025,59.94845188078331,71.00811891145047,942735487.0,0,0,0,0,0,0,0,0,0
2020-12-15,898.8075561523438,929.3938171386719,809.5110090637207,52.25687355433129,-3.9594207357441746,-8.079979263892,923.2904332106081,869.4192530686888,896.3548431396484,781.9752161771602,-0.008511908376819921,0.21764831631661555,16.733392305933144,45.41178426737634,59.24815880656803,924184222.0,0,0,0,0,0,0,0,0,0
2020-12-16,899.8090209960938,927.2651049804688,810.8969541931152,56.712632538478104,-3.8986142753711874,-7.2437062661878375,922.4642022793112,869.4852361972514,895.9747192382813,782.2060091944892,0.0011142149806095958,0.21722535542457916,16.034275046198193,47.29844762927078,50.88622792581015,942745233.0,0,0,0,0,0,0,0,0,0
2020-12-17,903.928955078125,924.7894970703124,812.4328511047363,57.55498409732279,-3.477889523231738,-6.490542917596619,922.3794855304544,869.497119694155,895.9383026123047,782.4655896807012,0.004578676125596592,0.21764919889082,15.822915761077192,55.06000684375378,49.256746246800304,962997591.0,0,0,0,1,0,0,0,0,0
2020-12-18,906.6376342773438,922.534228515625,814.0103623962402,65.31884690399471,-2.8925508266238467,-5.770944499402065,923.2153048956105,869.4989468133739,896.3571258544922,782.7065719475651,0.0029965620461671616,0.2162102223597512,15.992008693835048,56.97077100042083,53.10974182448181,981463935.0,0,0,0,0,0,0,0,0,0
2020-12-21,883.0333251953125,919.8596813964843,815.4098921203613,46.67103591001238,-4.283953417573116,-5.473546283036276,920.6101182415014,873.9342054889673,897.2721618652344,783.1697796339628,-0.026034998095844086,0.19237486156663983,20.229011191976515,46.210631633411374,52.747136492528675,937328395.0,0,0,1,0,0,0,0,0,1
2020-12-22,881.6676025390625,917.1250415039062,816.8096669006347,45.29706099014255,-5.43421020736173,-5.465679067901367,920.9858955556191,872.9210868662559,896.9534912109375,783.4588774007568,-0.0015466264038765942,0.16646203618219688,21.641889115348288,44.56904979431579,49.25015080938267,909188394.0,0,0,0,0,0,0,0,0,0
2020-12-23,884.9226684570312,914.0580725097657,818.2898316955566,45.59535232094525,-6.013816847416592,-5.575306623804412,921.0995148223109,871.8878936249547,896.4937042236328,783.66484012089,0.0036919423018320074,0.16503606653858402,21.8971568989376,48.48159900153812,46.4204268097551,928689804.0,0,0,0,0,0,0,0,1,0
2020-12-24,907.8212890625,911.3871691894532,819.974655303955,59.035478248424404,-4.572720498904573,-5.374789398824444,922.1995991863358,872.8978617511642,897.54873046875,783.9327724765991,0.025876408664494033,0.18670283557695666,22.740974396768504,76.00545939460802,56.35203606348731,949466792.0,0,0,0,0,0,0,0,0,0
2020-12-28,911.9867553710938,909.5370666503907,822.0325436401367,58.67312000066004,-3.0592577226166213,-4.911683063582879,923.8069033425871,873.5986386496003,898.7027709960937,784.1614172046018,0.004588421045837565,0.18703918273407594,22.723093237986948,81.01229867655104,68.49978569089906,966688291.0,0,0,0,0,0,0,1,0,0
2020-12-29,905.9547729492188,907.8458422851562,823.9717913818359,49.22171076417698,-2.3198167352744576,-4.393309797921195,923.4765001246426,876.6718763402012,900.0741882324219,784.3959886364792,-0.006614111867688899,0.1831868252456648,21.601250028838308,73.76192997820732,76.92656268312213,948076352.0,0,0,0,0,0,0,0,0,0
2020-12-30,908.4358520507812,906.2005981445312,826.126792755127,42.51013283318933,-1.5161251304199368,-3.8178728644209436,924.1764610491422,877.820200327811,900.9983306884766,784.6782911571468,0.002738634615816027,0.17826794844767574,21.32810203038798,76.74415654949959,77.17279506808599,970119982.0,0,0,0,1,0,0,0,0,0
2020-12-31,903.7923583984375,904.6473095703125,828.1635835266113,44.58039897457053,-1.2395955874254696,-3.302217409021849,924.3758717912456,878.856769810317,901.6163208007813,784.908814648891,-0.005111526192918436,0.17959520960938483,21.516702164467972,71.16273427847021,73.88960693539238,951338793.0,0,0,0,0,0,0,1,0,0
2021-01-01,904.7940063476562,903.3990380859375,830.406597290039,45.45232223332083,-0.928911401524374,-2.8275562075223544,924.6687109691435,879.6314904468721,902.1501007080078,785.0324108628037,0.0011082722042414783,0.179403979514508,19.931480064283644,79.31046324624508,75.73911802473829,961353968.0,0,0,0,1,0,0,1,0,0
2021-01-04,906.3189697265625,902.3419665527343,832.6745275878907,49.88162441217843,-0.5532624803327053,-2.3726974620844246,924.4431536299496,881.864664973566,903.1539093017578,785.3376956496039,0.0016854260397480836,0.17589572910762166,20.00464084258487,81.31933004115248,77.26417585528925,985867502.0,0,0,0,0,0,0,0,0,0
2021-01-05,895.0516967773438,901.0040087890625,834.9748266601563,47.9150262044776,-1.1514594584782571,-2.1284498613631913,924.2646570926329,882.4028050655702,903.3337310791015,785.6087816997228,-0.012431906785111302,0.1813301997912383,20.155855201564236,66.4767109921114,75.70216809316965,961744411.0,0,0,0,0,0,0,1,0,0
2021-01-06,871.4473876953125,899.9583166503907,837.271185760498,37.414133162732725,-3.489975086549407,-2.4007549064004348,926.7127044305573,876.3355804815521,901.5241424560547,786.0148203162328,-0.02637200640702564,0.1916500241897497,21.186651240184386,35.38225102833617,61.05943068720003,915342943.0,0,0,0,0,0,0,0,0,0
2021-01-07,870.0361938476562,898.8352331542969,839.3353575134278,34.589128724994396,-5.394947522753796,-2.999593429671107,925.7037151542037,872.0728717598589,898.8882934570313,786.2907921755341,-0.0016193678099011288,0.1786447135912801,21.557345568329076,33.523255264275576,45.12740576157439,883017025.0,0,0,0,0,0,0,1,0,0
2021-01-08,880.3018798828125,898.1273315429687,841.7515565490722,38.79528071459251,-6.007051285947,-3.601085000926286,924.3134856314452,870.1261750130859,897.2198303222656,786.5531273575043,0.011799148251243619,0.18389240867397455,21.14599857556818,47.04646250205267,38.65065626488814,910557212.0,0,0,0,0,0,0,0,0,0
2021-01-11,863.7083129882812,896.9468908691406,843.9515057373047,41.25644745904252,-7.741866678486076,-4.429241336438245,924.6074952181986,864.8905089321921,894.7490020751953,786.8126401383071,-0.01884985966034769,0.19348002788322674,17.229290134412775,6.792810674104342,29.120842813477534,877249387.0,0,0,1,0,0,0,0,0,1
2021-01-12,890.9318237304688,896.0596252441406,845.9757574462891,53.396775921774235,-6.841150055845219,-4.9116230803196395,923.3437028550778,864.5951032972658,893.9694030761718,787.2436312745938,0.03151933393809636,0.2273869269306124,16.97890407438262,51.43430724548945,35.09119347388216,918410933.0,0,0,0,0,0,0,0,0,0
2021-01-13,882.6236572265625,896.6182092285156,847.9945115661621,49.18717450403338,-6.720258291343043,-5.27335012252432,922.863149186118,863.4572670736476,893.1602081298828,787.4982800000546,-0.00932525506735038,0.2277722268686641,17.814593713936762,36.89248899702198,31.70653563887193,891791475.0,0,0,0,0,0,0,0,0,0
2021-01-14,892.5478515625,897.6215612792969,850.0642341613769,44.05455440519884,-5.757284759121603,-5.370137049843777,922.3349555812889,863.2593437351173,892.7971496582031,787.7248768912295,0.011243970467687214,0.23171158798471206,16.941506809109462,54.26284745430861,47.52988123227335,913344717.0,0,0,0,0,0,0,0,0,0
2021-01-15,882.009033203125,897.8423547363282,852.1601989746093,38.882306897268265,-5.777911692640487,-5.451691978403119,921.1262828716963,862.2760242572099,891.7011535644531,787.9187943445231,-0.011807566777429002,0.23441663994774725,17.91377244816376,37.52086576924244,42.89206740685768,892751449.0,0,0,1,0,0,0,0,0,1
2021-01-18,903.1777954101562,898.1059399414063,854.1749407958985,49.07407332033587,-4.039551060590043,-5.169263794840504,920.6223749823415,862.433948259846,891.5281616210938,788.3214378800883,0.02400061837252876,0.25060986865970425,19.34127658510378,76.59133178562801,56.125015003059694,927851907.0,0,0,0,0,0,0,0,0,0
2021-01-19,917.950439453125,897.9898547363281,856.3383276367188,52.93210822808024,-1.4531082934693131,-4.426032694566266,924.3452842073455,862.2027504606233,893.2740173339844,788.733055338835,0.01635629675357575,0.23717918706902022,19.842044095367005,89.45854984913932,67.8569158013366,959858522.0,0,0,0,0,0,0,0,0,0
2021-01-20,935.3861694335938,898.0262744140625,858.5956301879883,59.02471631315722,1.9807510614743933,-3.1446759433581346,931.7376290725987,860.1822622848232,895.9599456787109,789.1816106319534,0.018994195362939337,0.24415655729502542,20.59970035742735,98.0060422015289,88.01864127876541,990783059.0,0,0,0,0,0,0,0,0,0
2021-01-21,955.7355346679688,898.1614831542969,860.6657702636719,63.103041393394236,6.271835235053004,-1.261373707675907,943.7029441001321,855.2982338783836,899.5005889892578,789.8230287103958,0.021755041820531895,0.25302133522239373,22.235324206237028,90.94505621892422,92.80321608986414,1029870801.0,0,0,0,0,0,0,0,0,0
2021-01-22,933.064453125,898.6385778808594,862.6538824462891,56.204461002335115,7.753802538730497,0.5416615416053738,947.34310672371,854.1823876610556,900.7627471923828,790.2526388492375,-0.023721082580491104,0.25729862578027896,23.83843225788268,69.05493261232732,86.00201034426016,999338141.0,0,0,1,0,0,0,0,0,1
2021-01-25,883.6251831054688,898.2834899902343,864.3323681640625,47.74808238410825,4.882652219099441,1.4098596771041874,946.2122666355076,852.4770705226956,899.3446685791016,790.7471889367072,-0.052985910945326786,0.3213215360134042,26.52923161922028,21.31871280753795,60.43956721292984,945131037.0,0,0,0,0,0,0,0,0,0
2021-01-27,862.6840209960938,897.3602600097656,865.9753155517578,48.2546094895542,0.9070126583090996,1.30929027334517,946.6847884830719,847.6774734798188,897.1811309814453,791.043775693754,-0.023699145870625826,0.33060053103812354,26.27071858511638,3.01721407682077,31.130286498895348,902760906.0,0,0,0,0,0,0,0,0,0
2021-01-28,854.2847900390625,896.2153259277344,867.6645223999024,46.94777133884775,-2.8881651099175087,0.46979919669263426,947.2037109772584,841.7434447844603,894.4735778808594,791.2527276420559,-0.009736161505962682,0.33107601416498905,26.708079181244354,2.620002316729249,8.985309733695994,868693092.0,0,0,0,1,0,0,1,0,0
2021-01-29,838.5333862304688,894.837763671875,869.2341009521484,42.07479812788118,-7.08520366394373,-1.0412013754346388,949.3153381075603,833.1059204373615,891.2106292724609,791.4523246652152,-0.018438118051795738,0.3356263303926171,28.524171696974822,4.120710185396335,3.2526421929821225,824980709.0,0,0,0,0,0,0,0,0,0
2021-02-01,862.8206176757812,894.0010302734376,870.7994689941406,49.83634573898046,-8.355295707341725,-2.504020241816056,948.1750714982439,830.0488481794904,889.1119598388672,791.687138814532,0.028963940904598973,0.35474823279218676,29.068838151678587,22.517296917736402,9.752669806620666,859161661.0,0,0,0,0,0,0,0,0,0
2021-02-02,876.7054443359375,893.5699157714844,872.3897961425781,47.24158000536335,-8.147543521075818,-3.632724897668009,946.3619541150597,828.9006130236121,887.6312835693359,792.0251658743772,0.01609236772477507,0.36044553879889296,29.79397363217461,33.034486515580475,19.890831206237742,900631695.0,0,0,0,0,0,0,0,0,0
2021-02-03,878.9134521484375,893.8535327148437,874.0056478881836,49.263180759015455,-7.71578784000053,-4.449337486134514,945.5692278716818,828.0795148040994,886.8243713378906,792.2768599132714,0.002518528688016053,0.35828401214467614,29.647647677262633,34.706962331517104,30.086248588278,930933391.0,0,0,0,1,0,0,0,0,0
2021-02-04,876.0225830078125,893.6131640625,875.3235260009766,46.62389140190244,-7.520199157042725,-5.063509820316156,945.5810941696045,828.5251680374267,887.0531311035156,792.4815242551665,-0.003289139713994027,0.3454573771968334,29.872023937643373,32.51724692500388,33.41956525736716,905306410.0,0,0,0,1,0,0,0,0,0
2021-02-05,875.7721557617188,893.2462390136719,876.6237579345703,48.66989184971789,-7.301236987382026,-5.511055253729331,945.5722603822514,829.1075980161861,887.3399291992188,792.6420422005582,-0.0002858684821045454,0.3453818764145328,28.92577177833171,32.32755850525631,33.183922587259104,885058364.0,0,0,1,0,0,0,1,0,1
2021-02-08,888.3823852539062,893.2794714355468,877.8835147094727,46.72510663316947,-6.040536217047247,-5.616951446392914,945.8827334899365,829.6051754456103,887.7439544677734,792.8346882950091,0.014398984266883241,0.34662548905166973,28.002282088139737,41.87929276076833,35.57469939700951,906241764.0,0,0,0,0,0,0,0,0,0
2021-02-09,890.5220947265625,893.3117944335937,879.1253372192383,43.56922726434934,-4.81328059897146,-5.456217276908623,946.1157814611514,832.0535056482237,889.0846435546875,793.0162599219531,0.0024085455859694793,0.3388619569351969,27.712885670005992,43.50003537131926,39.235628879114635,925845905.0,0,0,0,0,0,0,1,0,0
2021-02-10,898.78466796875,893.7169592285156,880.4120657348633,41.03279715647322,-3.1377806897179426,-4.992529959470486,946.6698705320082,832.2847010011949,889.4772857666015,793.2287697879137,0.009278347265178732,0.3217079878235581,27.740525239484693,49.758597431983915,45.04597518802384,947080061.0,0,1,0,0,0,0,0,1,0
2021-02-11,935.8414306640625,894.6347277832032,881.8867727661133,45.49484736427596,1.1667861287218102,-3.760666741832027,952.8328650241488,831.4434838528043,892.1381744384765,793.8005007963859,0.04122985628922726,0.34977239587662906,28.60711047244707,79.09584724052795,57.45149334794371,989619339.0,0,0,0,0,0,0,0,0,0
2021-02-12,929.4224853515625,895.3945263671875,883.2416906738281,49.109720296706186,4.013960663781859,-2.20574126070925,956.9275485659533,831.0362636899061,893.9819061279297,794.1891741470916,-0.006859009552446449,0.3501283677118336,28.034803171100187,85.32259105383399,71.3923452421153,959122310.0,0,0,0,0,0,0,0,0,0
2021-02-15,925.3253173828125,896.0186645507813,884.6452899169922,63.09689534483836,5.872070211819846,-0.5901789662034307,960.3275265616402,831.9679141121879,896.1477203369141,794.3834809117138,-0.004408294433720483,0.34715824129720124,25.391148516758108,81.69356974034636,82.03733601156944,943331211.0,0,0,0,0,0,0,0,0,0
2021-02-16,937.5713500976562,897.0452355957032,886.0529669189453,74.87894630974822,8.23782736532064,1.1754223001013837,964.6314367215963,831.1033594209817,897.867398071289,794.6707179429615,0.013234299856271559,0.3404052488018602,25.189542515588602,92.02086064845918,86.34567381421317,964752871.0,0,0,0,0,0,0,0,0,0
2021-02-17,948.3833618164062,898.1837976074219,887.5144787597657,80.76801952918102,10.859959091464475,3.112329658374002,969.389120842116,829.3889675367902,899.3890441894531,795.011723628708,0.011531934841677804,0.33814693029243026,24.931028437776995,95.22468801652835,89.64637280177796,988495865.0,0,0,0,0,0,0,0,0,0
2021-02-18,941.3043823242188,898.8571020507812,888.8368447875977,85.62406644973744,12.2258706656595,4.935037859831102,970.3724096235344,828.9975000444344,899.6849548339844,795.2661658459691,-0.0074642594726982425,0.3333628882947693,23.831943837676835,84.37022130407323,90.53858998968691,969848988.0,0,0,0,0,0,0,0,0,1
2021-02-19,947.0403442382812,899.3428454589844,890.0647137451172,83.50228664828543,13.61427275635674,6.67088483913623,968.5800511825112,829.9203394424887,899.2501953125,795.5967575225061,0.00609363137128871,0.3246568318067242,23.461247042935504,88.9129462811119,89.50261853390448,993252471.0,0,0,0,0,0,0,0,1,0
2021-02-22,914.171875,899.3528601074219,891.0945550537109,62.94837861029525,11.924917614602919,7.721691394229568,966.1954049822675,830.4157278302325,898.30556640625,795.858878654882,-0.03470651428764404,0.3372835272683415,23.783168426176093,51.87135542597734,75.0515076703875,969448136.0,0,0,0,0,0,0,0,0,0
